Codice AIC;Sost.isce;Sost.ito;Descrizione prodotto;Ditta produttrice;Forma farmaceutica;Principio Attivo;A.T.C. Descrizione;Cod. gruppo;Descrizione gruppo;Tipo prodotto;Doping;Glutine;Stupefacente;Temperatura;Mesi di validita';Validita' dopo apertura;Iva;Prz. Att.;Imp.Assist;PrzRimE.;Obbligatorieta';Particolarita';Cl;Prescrivibilita';Tipo ricetta;Regime SSN;Note prescrizione
042022590;;;ESCITALOPRAM SA*28CPR RIV 20MG;SANDOZ SpA;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2A;ESCITALOPRAM 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;16.38;0.0;16.38;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
041643014;;;ESCITALOPRAM SAN*GTT OS 15ML;SANDOZ SpA;GOCCE ORALI SOLUZIONE;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2B;ESCITALOPRAM 15ML 20MG/ML USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;24 MESI;56 GIORNI;ALIQUOTA 10%;7.89;0.0;7.89;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042458036;;;ESCITALOPRAM SUN*28CPR RIV10MG;SUN PHARMA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2C;ESCITALOPRAM 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;7.8;0.0;7.8;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042458101;;;ESCITALOPRAM SUN*28CPR RIV20MG;SUN PHARMA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2A;ESCITALOPRAM 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;16.38;0.0;16.38;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042116222;;;ESCITALOPRAM TE*28CPR RIV 10MG;TEVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2C;ESCITALOPRAM 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;7.8;0.0;7.8;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042116588;;;ESCITALOPRAM TE*28CPR RIV 20MG;TEVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2A;ESCITALOPRAM 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;16.38;0.0;16.38;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
043497015;;;ESCITALOPRAM TEC*28CPR RIV10MG;TECNIGEN Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2C;ESCITALOPRAM 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;7.8;0.0;7.8;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
043497027;;;ESCITALOPRAM TEC*28CPR RIV20MG;TECNIGEN Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2A;ESCITALOPRAM 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;16.38;0.0;16.38;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042395018;;;ESCITALOPRAM TEVA*GTT OS 15ML;TEVA ITALIA Srl;GOCCE ORALI SOLUZIONE;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2B;ESCITALOPRAM 15ML 20MG/ML USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;8 SETTIMANE;ALIQUOTA 10%;7.89;0.0;7.89;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
042651012;;;ESCITALOPRAM ZE*GTT OS FL 15ML;ZENTIVA ITALIA Srl;GOCCE ORALI SOLUZIONE;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2B;ESCITALOPRAM 15ML 20MG/ML USO ORALE;FARMACO GENERICO;N;;;INFERIORE A +25 GRADI;36 MESI;8 SETTIMANE;ALIQUOTA 10%;7.89;0.0;7.89;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
043069044;;;ESCITALOPRAM ZEN*28CPR RIV10MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2C;ESCITALOPRAM 10MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;7.8;0.0;7.8;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
043069119;;;ESCITALOPRAM ZEN*28CPR RIV20MG;ZENTIVA ITALIA Srl;COMPRESSE RIVESTITE DIVISIBILI;ESCITALOPRAM OSSALATO;ESCITALOPRAM;L2A;ESCITALOPRAM 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;16.38;0.0;16.38;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
015094016;;;ESIDREX*20CPR 25MG;LAB.JUVISE' PHARMACEUTICALS;COMPRESSE;IDROCLOROTIAZIDE;IDROCLOROTIAZIDE;96A;IDROCLOROTIAZIDE 25MG 20 UNITA' USO ORALE;FARMACO ETICO;S;;;AL RIPARO DA LUCE E UMIDITA';36 MESI;;ALIQUOTA 10%;1.75;0.43;1.32;OBBLIGATORIA SOSTAN E/O MEDIC;OBBLIGATORIA SOSTAN E/O MEDIC;A;;RR - RIPETIBILE 10V IN 6MESI;CONCEDIB.ESENTE;
025053012;;;ESILGAN*30CPR 1MG;CHEPLAPHARM ARZNEIMITTEL GMBH;COMPRESSE DIVISIBILI;ESTAZOLAM;ESTAZOLAM;;;FARMACO ETICO;N;N;TAB.E MEDICINALI L. 79/2014;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;15.75;0.0;0.0;OBBL.1GR.BENZODIAZEPINE ORALI;OBBL.1GR.BENZODIAZEPINE ORALI;C;;RR - RIPETIBILE 3V IN 30GIORNI;NON CONCEDIBILE;
025053036;;;ESILGAN*30CPR 2MG;CHEPLAPHARM ARZNEIMITTEL GMBH;COMPRESSE DIVISIBILI;ESTAZOLAM;ESTAZOLAM;;;FARMACO ETICO;N;N;TAB.E MEDICINALI L. 79/2014;NESSUNA PARTIC.CONDIZ.DI CONS.;48 MESI;;ALIQUOTA 10%;15.75;0.0;0.0;OBBL.1GR.BENZODIAZEPINE ORALI;OBBL.1GR.BENZODIAZEPINE ORALI;C;;RR - RIPETIBILE 3V IN 30GIORNI;NON CONCEDIBILE;
027618040;027618026;;ESKIM*20CPS MOLLI 1000MG;ALFASIGMA SpA;CAPSULE MOLLI;OMEGA POLIENOICI (ESTERI ETILICI DI ACIDI GRASSI POLINSATURI);OMEGA-3-TRIGLICERIDI INCLUSI ALTRI ESTERI E ACIDI;POC;OMEGA POLIENOICI 1.000MG 20 UNITA' USO ORALE;FARMACO ETICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;14.17;4;10.17;NON OBBLIGATORIA;UNA O PIU' INDIC.TER. NON RIMB;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 13: CLASSE A PER PATOL.
049368020;;;ESLICARBAZEPINA DOC*30CPR800MG;DOC GENERICI Srl;COMPRESSE DIVISIBILI;ESLICARBAZEPINA ACETATO;ESLICARBAZEPINA;EIH;ESLICARBAZEPINA 800MG 30 UNITA' USO ORALE;FARMACO GENERICO;N;;;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;89.71;0.0;89.71;NON OBBLIGATORIA;CONTINUITA' TERAPEUTICA H-T;A;OSPED/SPEC:PED NEU NEUROPS INF;RRL - LIMITATIVA RIPETIBILE;CONCEDIB.ESENTE;DISTR.STRUT.PUBBL.E PIANO TER.
044287011;;;ESMOLOLO CL HIK*10FL 10ML100MG;HIKMA FARMACEUTICA S.A.;SOLUZIONE INIETTABILE;ESMOLOLO CLORIDRATO;ESMOLOLO;;;FARMACO GENERICO;S;;;NON SUP.A +25 E RIPARO LUCE;24 MESI;;ALIQUOTA 10%;63.14;0.0;0.0;OBBL.1GR.ANTAG.BETA ADRENERGIC;OBBL.1GR.ANTAG.BETA ADRENERGIC;H;;OSP - USO OSPEDALIERO;NON CONCEDIBILE;
042227013;;;ESMYA*28CPR 5MG;GEDEON RICHTER ITALIA Srl;COMPRESSE;ULIPRISTAL ACETATO;ULIPRISTAL;;;FARMACO ETICO;N;;TAB.5 F.U. XII;AL RIPARO DALLA LUCE;36 MESI;;ALIQUOTA 10%;222.09;0.0;0.0;NON OBBLIGATORIA;CONTINUITA'TERAPEUTICA H-T PT;A;PRESCR.OSPED/SPEC: GINECOLOGO;RNRL - LIMITATIVA NON RIPETIB.;ESENTE PER PATOLOGIA;NOTA 51: CLASSE A PER PATOL.
047054034;;;ESNOXIBEN*30CPR RIV 1MG;BRUNO FARMACEUTICI SpA;COMPRESSE RIVESTITE;ESZOPICLONE;ESZOPICLONE;;;FARMACO ETICO;N;;TAB.E MEDICINALI L. 79/2014;NON SUP. A +30 GRADI;36 MESI;;ALIQUOTA 10%;14;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;CN;;RR - RIPETIBILE 3V IN 30GIORNI;NON CONCEDIBILE;
047054123;;;ESNOXIBEN*30CPR RIV 2MG;BRUNO FARMACEUTICI SpA;COMPRESSE RIVESTITE;ESZOPICLONE;ESZOPICLONE;;;FARMACO ETICO;N;;TAB.E MEDICINALI L. 79/2014;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;16;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;CN;;RR - RIPETIBILE 3V IN 30GIORNI;NON CONCEDIBILE;
047054212;;;ESNOXIBEN*30CPR RIV 3MG;BRUNO FARMACEUTICI SpA;COMPRESSE RIVESTITE;ESZOPICLONE;ESZOPICLONE;;;FARMACO ETICO;N;;TAB.E MEDICINALI L. 79/2014;NESSUNA PARTIC.CONDIZ.DI CONS.;36 MESI;;ALIQUOTA 10%;18;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;CN;;RR - RIPETIBILE 3V IN 30GIORNI;NON CONCEDIBILE;
043241025;;;ESODOR*14CPR GASTRORES 20MG;S.F. GROUP Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;5.9;0.02;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
043241049;;;ESODOR*14CPR GASTRORES 40MG;S.F. GROUP Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;7.66;0.02;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
043241052;;;ESODOR*28CPR GASTRORES 20MG;S.F. GROUP Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
043241064;;;ESODOR*28CPR GASTRORES 40MG;S.F. GROUP Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDQ;ESOMEPRAZOLO 40MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;10.92;0.0;10.92;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
044835027;;;ESOMEFLUX*14CPS GASTR 20MG;TOWA PHARMACEUTICAL SpA;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO SODICO;ESOMEPRAZOLO;;;FARMACO DA BANCO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;11;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;OTC - LIBERA VENDITA;NON CONCEDIBILE;
043505027;;;ESOMENAR*14CPR GASTRORES 20MG;F.I.R.M.A. SpA;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;;;FARMACO DA BANCO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;9;0.0;0.0;NON OBBLIGATORIA;NON OBBLIGATORIA;C;;OTC - LIBERA VENDITA;NON CONCEDIBILE;
044705010;;;ESOMEPRAZOLO ALM*14CPS 20MG;ALMUS Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO SODICO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
044705034;;;ESOMEPRAZOLO ALM*14CPS 40MG;ALMUS Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO SODICO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
044705059;;;ESOMEPRAZOLO ALM*28CPS GAS20MG;ALMUS Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
044705061;;;ESOMEPRAZOLO ALM*28CPS GAS40MG;ALMUS Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO;ESOMEPRAZOLO;JDQ;ESOMEPRAZOLO 40MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;10.92;0.0;10.92;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
042973026;;;ESOMEPRAZOLO ALT*14CPR 20MG;LABORATORI ALTER Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
042973040;;;ESOMEPRAZOLO ALT*14CPR GAS40MG;LABORATORI ALTER Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
042973065;;;ESOMEPRAZOLO ALT*28CPR GAS20MG;LABORATORI ALTER Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';24 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
042973077;;;ESOMEPRAZOLO ALT*28CPR GAS40MG;LABORATORI ALTER Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDQ;ESOMEPRAZOLO 40MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP. A +30 GRADI;24 MESI;;ALIQUOTA 10%;10.92;0.0;10.92;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040293300;;;ESOMEPRAZOLO ARI*14CPS GAS20MG;ARISTO PHARMA GMBH;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040293324;;;ESOMEPRAZOLO ARI*14CPS GAS40MG;ARISTO PHARMA GMBH;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040293161;;;ESOMEPRAZOLO ARI*28CPS GAS20MG;ARISTO PHARMA GMBH;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040293235;;;ESOMEPRAZOLO ARI*28CPS GAS40MG;ARISTO PHARMA GMBH;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDQ;ESOMEPRAZOLO 40MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, IN CONF.ORIGIN.;36 MESI;;ALIQUOTA 10%;10.92;0.0;10.92;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
041951031;;;ESOMEPRAZOLO AUR*14CPS 20MG;AUROBINDO PHARMA ITALIA Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';24 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
041951219;;;ESOMEPRAZOLO AUR*14CPS GAS40MG;AUROBINDO PHARMA ITALIA Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';24 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
041951068;;;ESOMEPRAZOLO AUR*28CPS 20MG;AUROBINDO PHARMA ITALIA Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';24 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
041951245;;;ESOMEPRAZOLO AUR*28CPS 40MG;AUROBINDO PHARMA ITALIA Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;JDQ;ESOMEPRAZOLO 40MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +25, RIPARO UMIDITA';24 MESI;;ALIQUOTA 10%;10.92;0.0;10.92;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040837116;040837015;;ESOMEPRAZOLO DOC*14CPR GAS20MG;DOC GENERICI Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040837128;040837039;;ESOMEPRAZOLO DOC*14CPR GAS40MG;DOC GENERICI Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
044678011;040201030;;ESOMEPRAZOLO DOC*14CPS GAS20MG;DOC GENERICI Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO SODICO;ESOMEPRAZOLO;CVA;ESOMEPRAZOLO 20MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;5.88;0.0;5.88;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040201067;044678035;;ESOMEPRAZOLO DOC*14CPS GAS40MG;DOC GENERICI Srl;CAPSULE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO DIIDRATO;ESOMEPRAZOLO;CVB;ESOMEPRAZOLO 40MG 14 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP.A +25, IN CONF.ORIGIN.;24 MESI;;ALIQUOTA 10%;7.64;0.0;7.64;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
040837130;;;ESOMEPRAZOLO DOC*28CPR GAS20MG;DOC GENERICI Srl;COMPRESSE GASTRORESISTENTI;ESOMEPRAZOLO MAGNESIO;ESOMEPRAZOLO;JDP;ESOMEPRAZOLO 20MG 28 UNITA' USO ORALE;FARMACO GENERICO;N;N;;NON SUP.A +30 GRADI, LUOGO ASC;36 MESI;;ALIQUOTA 10%;8.42;0.0;8.42;NON OBBLIGATORIA;QUOTE DL 39/09 e DL 78/10;A;;RR - RIPETIBILE 10V IN 6MESI;ESENTE PER PATOLOGIA;NOTA 1 / NOTA 48
